id,question,content,url
/government/news/x-factor-winners-charity-single-to-be-vat-free-chancellor-announces,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>X-Factor winner's charity single to be VAT free, Chancellor announces</h2><a class='inline' href='https://www.gov.uk/government/news/x-factor-winners-charity-single-to-be-vat-free-chancellor-announces' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Business tax > Fuel Duty</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/35092839-9f4a-4ee0-a1c3-6969d8440d79/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>Government to waive VAT on sales of the X-Factor winner’s charity single</p><h4>Body</h4><p><div class=""govspeak""><p>The government will effectively waive the VAT due on sales of the X Factor winning contestant’s charity single, the Chancellor of the Exchequer, George Osborne, has announced.</p><br/><br/><p>This will be in the form of a charitable donation made to the nominated charities, Together for Short Lives and Great Ormond Street Hospital Children’s Charity.</p><br/><br/><p>Together for Short Lives supports children with life limiting illnesses, meaning they are unlikely to reach adulthood, as well as support for their families.</p><br/><br/><p>Great Ormond Street Hospital Children’s Charity raises money so that the hospital can continue to provide world class care for sick children as well as providing support for their families.</p><br/><br/><p>In recognition of the support Together for Short Lives provides, the Chancellor wants to boost the donation the charity receives through a charitable donation equivalent to the sum of the VAT receipts collected on sales.</p><br/><br/><p>This year’s X Factor winner will be announced live on the ITV1 show on 15 December with the winning single also released that evening. All net proceeds from sales are going to Together for Short Lives.</p><br/><br/><p>The Chancellor said:</p><br/><br/><blockquote><br/>  <p class=""last-child"">Together for Short Lives and the Great Ormond Street Hospital Children’s Charity provides support to vulnerable children and their families at an important time.</p><br/></blockquote><br/><br/><blockquote><br/>  <p class=""last-child"">I want to make sure these charities really benefit with as much money as possible going to them – that’s why I am giving back the tax paid on sales of the winning single.</p><br/></blockquote><br/><br/><p>Barbara Gelb, Chief Executive, Together for Short Lives said:</p><br/><br/><blockquote><br/>  <p>We wrote to the Chancellor of the Exchequer, George Osborne, urging that the government hand back to us the VAT on the X Factor Winner’s single and we are absolutely delighted that he has said yes.</p><br/><br/>  <p>The 20% on top of sales will be a wonderful boost and will help to support the incredible services like children’s hospices, across the UK, that provide care to children and young people with life-threatening and life-limiting conditions.</p><br/><br/>  <p class=""last-child"">This extra financial boost, on top of The Factor Winner’s single profits, will make a real difference to families across the UK; helping them to make the most of their precious time together.</p><br/></blockquote><br/><br/><p>Tim Johnson, Great Ormond Street Hospital Children’s Charity Chief Executive said:</p><br/><br/><blockquote><br/>  <p>We are incredibly pleased that George Osborne has agreed to give back the tax paid on sales of The X Factor winner’s single. This will mean that even more money will be going towards helping Great Ormond Street Hospital to continue to provide world-class care for its young patients from across the UK.</p><br/><br/>  <p class=""last-child"">This decision sends a powerful message to people to buy this year’s single and give hope to very sick children and their families.</p><br/></blockquote><br/><br/><p>The donation will come from the Department of Health and will be equivalent to the sum of the VAT receipts collected on sales before the end of December 2013.</p><br/><br/><p>Image by ITV.</p><br/></div></p>",
/government/publications/alcohol-and-tobacco-taxation-revenue,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Alcohol and tobacco taxation revenue</h2><a class='inline' href='https://www.gov.uk/government/publications/alcohol-and-tobacco-taxation-revenue' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Money laundering regulations</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/a7b67f4f-1234-4a0c-90ba-eeed4c5183cd/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>The Treasury responds to a request for information on alcohol and tobacco taxation revenue.</p><h4>Body</h4><p><div class=""govspeak""><p>Response to a request for information about alcohol and tobacco taxation revenue.</p><br/></div></p>",
/government/news/ots-looks-to-recruit-senior-policy-advisors,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>OTS looks to recruit senior policy advisors</h2><a class='inline' href='https://www.gov.uk/government/news/ots-looks-to-recruit-senior-policy-advisors' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Business tax > Corporation Tax</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/386180ca-4219-478e-8b80-a271dd5ce5f2/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>OTS invites applications for posts</p><h4>Body</h4><p><div class=""govspeak""><p>The OTS is currently recruiting for a number of Senior Policy Advisors through the <a rel=""external"" href=""https://www.civilservicejobs.service.gov.uk/csr/index.cgi"">Civil Service Jobs</a> website. The job is listed and can be searched for under reference <a rel=""external"" href=""https://www.civilservicejobs.service.gov.uk/csr/index.cgi?SID=cGFnZWFjdGlvbj1zZWFyY2hieWNvbnRleHRpZCZ1c2Vyc2VhcmNoY29udGV4dD0yMTI2MDM2MSZwYWdlY2xhc3M9Sm9icyZrZXk9NTA3MDAwMCZyZXFzaWc9MTQ2NjU5OTUzOC1lOTY4ODZkNGNmMjI2YzkxYjQ5NTdhNDFhNTdkZWMxMGI5NzE3NWQx"">1498028</a>. If you are interested in applying for one of these posts and would like to discuss further please contact <a href=""mailto:david.halsey@ots.gsi.gov.uk"">David Halsey</a>.</p><br/><br/></div></p>",
/government/news/the-story-of-your-boxing-day-boxset-record-tax-relief-for-big-budget-tv,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>The story of your Boxing Day boxset: record tax relief for big budget TV</h2><a class='inline' href='https://www.gov.uk/government/news/the-story-of-your-boxing-day-boxset-record-tax-relief-for-big-budget-tv' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Personal tax</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/a5c88a77-03ba-4100-bd33-7ee2ce602dc8/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>Since tax relief for big budget TV shows came into effect in 2013, shows such as Game of Thrones and Downton Abbey have been able to claim. </p><h4>Body</h4><p><div class=""govspeak""><p>The Chancellor today (Saturday 26 December) welcomed record support for UK made TV productions as he announced the success of the government’s first two years of High-End TV tax relief.</p><br/><br/><p>Doubling the previous year’s total, <a href=""https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/487448/Creatives_Statistics__-_Additional_Tables_HETV_2_1b_and_2_3-2_6_Dec_2015.pdf"">new statistics published by the government</a> show that 50 new television productions in the UK were supported by High-End TV tax relief in 2014 to 2015.</p><br/><br/><p>Since the relief was introduced in 2013 the government has contributed a total of nearly £92 million to 90 British big-budget television programmes.</p><br/><br/><p>Over £820 million has been invested into Britain’s creative economy since 2013 by high-end TV production companies that could qualify for the relief.</p><br/><br/><p>To ensure the UK remains competitive on the world stage for TV production, in 2013 the government began providing the same support it offers film production to high-end TV.</p><br/><br/><p>Since then many of the nation’s favourite big budget TV shows, such as Game of Thrones, Outlander and Downton Abbey have been able to claim tax relief.</p><br/><br/><p>Chancellor George Osborne said:</p><br/><br/><blockquote><br/>  <p>The UK is the world leader in producing high quality, original television content. As many of us settle in for some television this Boxing Day, I’m delighted that many of the programmes we watch will be made in Britain.</p><br/><br/>  <p>Through our tax relief the government has been able to support the TV industry meaning record investment and a booming creative sector jobs market across the country.</p><br/><br/>  <p class=""last-child"">With many British shows being nominated for international awards and more commissioned, the future of British television is bright this Christmas.</p><br/></blockquote><br/><br/><p>The UK television industry is one of the global leaders for on-screen talent, screenwriting, crew and infrastructure and location filming.</p><br/><br/><p>In addition, original UK programme formats including The Office, Shameless and Being Human have been exported, remade and broadcast in other countries.</p><br/><br/><p>This year the UK’s top three exported boxsets to China were Sherlock, Downtown Abbey and Black Mirror, whilst Game of Thrones, Da Vinci’s Demons and Outlander had major economic impacts in their regional filming locations.</p><br/><br/><p>To qualify for High-End TV Tax relief a production must:</p><br/><br/><ul><br/>  <li>pass the cultural test</li><br/>  <li>be a drama, comedy or documentary</li><br/>  <li>have at least 25% of the total production costs relating to activities in the UK</li><br/>  <li>spend more than £1 million on production costs per hour</li><br/>  <li>be longer than 30 minutes</li><br/></ul><br/><br/><div class=""call-to-action""><br/><p>Access a list of <a rel=""external"" href=""https://www.bfi.org.uk/sites/bfi.org.uk/files/downloads/bfi-high-end-television-productions-certified-british-through-high-end-television-cultural-test-2015-11.xls"">other High End TV shows that have been certified though the Cultural test</a>.</p><br/></div><br/><br/><h3 id=""history-of-the-boxset"">History of the Boxset</h3><br/><br/><p>Late 90s - The golden age of US drama – The Sopranos (1999), The Wire (2002), West Wing (1999)</p><br/><br/><p>Mid 00s -The American Boxset imports, because shows were not widely available in the UK, Breaking Bad (2008) Mad Men (2007)</p><br/><br/><p>2010s – Rise of British international success – Sherlock (2010), Downtown Abbey (2010), Black Mirror (2011)</p><br/><br/><p>2011 - Game of Thrones Season 1 begins</p><br/><br/><p>2012 - High-End TV Relief announced</p><br/><br/><p>2013 – High-End TV tax relief begins 1 April</p><br/><br/><p>2014 – Scotland saw a record £45.2 million spent on production</p><br/><br/><p>2015 - Game of Thrones Season 6 shoot in Northern Ireland</p><br/><br/><p>2015 - Outlander Season 2 begins filming in Scotland through inward investment</p><br/><br/><p>2015 - Amazon Prime’s first UK original drama, an eight-part series produced by Lookout Point called The Collection, to be made in Wales and France with BBC Worldwide and Pinewood Pictures. Netflix recently acquired Charlie Brooker’s Black Mirror for a 3rd Season</p><br/><br/><p>2015 - British Production Company, Bad Wolf, established by former BBC execs Jane Tranter and Julie Gardner, partner with HBO and announce TV adaptation of His Dark Materials, a co-production with New Line Cinema to shoot in Wales</p><br/><br/></div></p>",
/government/statistics/announcements/creative-industries-statistics,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Creative Industries Statistics</h2><a class='inline' href='https://www.gov.uk/government/statistics/announcements/creative-industries-statistics' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Money laundering regulations</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/a7b67f4f-1234-4a0c-90ba-eeed4c5183cd/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>Official Statistics on the number of tax credits claims and the amount paid for Film, High-end Television and Animation Tax Relief.</p><h4>Body</h4><p></p>",
/government/statistics/announcements/venture-capital-trusts-distribution-of-numbers,Should this be retagged from its current taxon to this suggested one?,<h2 class='inline'>Venture Capital Trusts (Distribution of numbers)</h2><a class='inline' href='https://www.gov.uk/government/statistics/announcements/venture-capital-trusts-distribution-of-numbers' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Business tax > Large and mid-size business</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/943981a6-2737-4fa7-abab-465d8ee04ed1/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>Distribution of Venture Capital Trust (VCT) scheme investors and amount of invesment claimed for tax years ending 2012 to 2014.</p><h4>Body</h4><p></p>,
/government/statistics/announcements/capital-gains-tax-statistics--3,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Capital Gains Tax</h2><a class='inline' href='https://www.gov.uk/government/statistics/announcements/capital-gains-tax-statistics--3' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Business tax > Investment schemes</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/70487388-9db0-465b-a53c-fd96c6aedb0b/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>Provides breakdowns of the number of capital gains taxpayers, gains and tax accruals (liabilities) by year of disposal.</p><h4>Body</h4><p></p>",
/government/news/football-in-focus-on-underpaid-workers,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Football in focus on underpaid workers</h2><a class='inline' href='https://www.gov.uk/government/news/football-in-focus-on-underpaid-workers' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Expenses and employee benefits</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/5605545e-03ca-4520-9519-163ea341bc86/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>Professional football clubs who fail to pay staff the National Minimum Wage (NMW) can expect HMRC to take action against them, the department announced today.</p><h4>Body</h4><p><div class=""govspeak""><p>As the new football season gets underway, <abbr title=""HM Revenue and Customs"">HMRC</abbr> has found evidence that some professional clubs may not be paying backroom staff the legal minimum wage.</p><br/><br/><p>Research by <abbr title=""HM Revenue and Customs"">HMRC</abbr> has shown that posts are being advertised for work at football clubs in areas such as sport science and marketing, as well as matchday roles - such as ball boy supervision, or work as mascots - which appear not to comply with NMW rules. <abbr title=""HM Revenue and Customs"">HMRC</abbr> is now taking pre-emptive action to safeguard workers by initially contacting 44 football clubs, to ensure that employers are not breaching minimum wage rules.</p><br/><br/><p>Michelle Wyer, Assistant Director of <abbr title=""HM Revenue and Customs"">HMRC</abbr>’s National Minimum Wage team, said:</p><br/><br/><blockquote><br/>  <p>Paying the National Minimum Wage is not a choice – it’s the law. It can’t be right that as some players are paid millions of pounds, other members of staff are paid below the legal limit.</p><br/><br/>  <p class=""last-child""><abbr title=""HM Revenue and Customs"">HMRC</abbr> enforces the rules, protecting workers from rogue employers and ensuring they get at least the wage to which they are legally entitled. Where an employer ignores these rules, we will take steps to ensure arrears are paid out in full and the employer fined. In the most serious cases, criminal prosecution can follow.</p><br/></blockquote><br/><br/><p>Anyone who believes they are not being paid the National Minimum Wage can call the Pay and Work Rights Helpline on 0800 917 2368.</p><br/><br/><p>Last year, <abbr title=""HM Revenue and Customs"">HMRC</abbr> enforcement action resulted in 708 employers receiving automatic penalty charges of up to £5,000 and 26,519 employees receiving back pay totalling over £4 million, topping up wages that had previously been below the legal minimum rate.</p><br/><br/><p>The vast majority of National Minimum Wage abuse cases are dealt with by <abbr title=""HM Revenue and Customs"">HMRC</abbr> using civil penalty powers. However, in more severe cases <abbr title=""HM Revenue and Customs"">HMRC</abbr> will take criminal action and seek a prosecution.</p><br/><br/><p>The National Minimum Wage is £6.19 an hour for workers aged 21 and over. This will increase to £6.31 an hour from 1 October 2013.</p><br/><br/><p>Further information about the <a href=""http://www.gov.uk/national-minimum-wage-rates"">different minimum wage rates</a> which depend upon age and apprentice status.</p><br/><br/><p>The Department for Business, Innovation &amp; Skills (BIS) has responsibility for National Minimum Wage policy. <abbr title=""HM Revenue and Customs"">HMRC</abbr> enforces the policy.</p><br/><br/><p><abbr title=""HM Revenue and Customs"">HMRC</abbr>’s compliance teams:<br/>investigate complaints from workers and third parties that minimum wage has not been paid; inspect employers’ records to check that they meet their obligation to pay the minimum wage; help employers to understand their obligations under minimum wage legislation; secure pay arrears; present cases to Employment Tribunals on behalf of workers.</p><br/><br/><p>The Pay and Work Rights Helpline provides advice in more than 100 languages. In 2012-13, 17,775 people called the Pay and Work Rights Helpline for advice or to report an illegal wage, leading to <abbr title=""HM Revenue and Customs"">HMRC</abbr> opening 1,408 enquiries into employers.</p><br/><br/></div></p>",
/government/news/fugitive-jailed-as-expatriates-in-spain-urged-to-report-tobacco-smugglers,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Fugitive jailed as expatriates in Spain urged to report tobacco smugglers</h2><a class='inline' href='https://www.gov.uk/government/news/fugitive-jailed-as-expatriates-in-spain-urged-to-report-tobacco-smugglers' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Tax evasion and avoidance</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/35136812-221c-4ba2-8ed1-46e409ca5e10/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>Expatriates with information or suspicions about tobacco smuggling and tax fraud are being asked to call a Customs Hotline with any information that could lead to arrests or seizures. </p><h4>Body</h4><p><div class=""govspeak""><p>The call for help from the British community follows the jailing of convicted cigarette smuggler Malcolm McGowan, who has just been extradited from Spain and is now starting a four-year jail term.</p><br/><br/><p>The freephone number to pass on information is 900 988 922. For people in the UK it is 0800 595 000.  People can also email <a href=""mailto:customs.hotline@hmrc.gsi.gov.uk"">customs.hotline@hmrc.gsi.gov.uk</a>. There is no need to give personal details, and information that leads directly to an arrest could be considered for a small reward.</p><br/><br/><p>McGowan, 61, originally from Edinburgh, was arrested at a swimming pool in Valencia on 10 August by the Guardia Civil. He fled the UK 12 years ago after being found guilty of smuggling 28.3 million cigarettes into the country. His crimes robbed the UK of around £4 million in duty and he was sentenced in his absence in December 2001.</p><br/><br/><p>McGowan was part of a wider conspiracy to smuggle around 56 million cigarettes into the UK between November 1999 and March 2000. Ten other men were involved in the plot, which robbed the UK taxpayer of over £8.2 million.</p><br/><br/><p>Adrian Farley, Assistant Director of Criminal Investigation for HM Revenue &amp; Customs, said:</p><br/><br/><blockquote><br/>  <p class=""last-child"">McGowan is finally facing UK justice after 12 years on the run. We are determined to pursue fugitives and ensure they face the consequences of their criminal activity. HMRC would like to thank the Spanish authorities and UK organisations that assisted with this operation.</p><br/></blockquote><br/><br/><p>The call to ring 900 988 922 comes as smugglers try to make huge profits from illegal imports of cigarettes, and the selling of low-quality, counterfeit cigarettes, tobacco and alcohol.</p><br/><br/><p>Customs officers are also keen for information about other items such as drugs, firearms, obscene material and endangered species. Tax frauds that HMRC want to hear about include betting and gaming, money laundering and the ‘carousel’ VAT scam in Europe.</p><br/><br/><blockquote><br/>  <p class=""last-child"">Smugglers and fraudsters cheat the rest of us by not contributing the tax that pays for schools, hospitals and public services”, said an HMRC spokesman.</p><br/></blockquote><br/><br/><blockquote><br/>  <p class=""last-child"">People in the British expatriate community can help us to find them.</p><br/></blockquote><br/><br/></div></p>",
/government/news/chancellor-waives-vat-on-jo-cox-charity-single,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Chancellor waives VAT on Jo Cox charity single</h2><a class='inline' href='https://www.gov.uk/government/news/chancellor-waives-vat-on-jo-cox-charity-single' target='_blank'>Link to page</a><h4>Move from: Money</h4><h4>Move to: <p class='tab'>Money > Business tax</p></h4><a class='tab' target='_blank' href='https://content-tagger.staging.publishing.service.gov.uk/taxons/28262ae3-599c-4259-ae30-3c83a5ec02a1/tagged_content'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Money</p><h4>Description</h4><p>VAT on sales of the Christmas single in memory of late MP Jo Cox will be donated to charity, the Chancellor has announced.</p><h4>Body</h4><p><div class=""govspeak""><p>The special recording of The Rolling Stones’ hit You Can’t Always Get What You Want, which is due out on Friday, features cross party MPs and musicians including Kaiser Chiefs’ frontman Ricky Wilson, Cockney Rebel’s Steve Harley, KT Tunstall and David Gray. Members of parliamentary rock group MP4 and the Royal Opera House Thurrock Community Chorus also feature on the track.</p><br/><br/><p>Money raised from the single will go to the Jo Cox Foundation which supports a range of charities, including the Royal Voluntary Service and White Helmets. In memory of the late MP and in support of the tremendous work she undertook to back good causes, the government will make a charitable donation equivalent to the VAT payable on the sales of the single to the Foundation.</p><br/><br/><p>Speaking at the Treasury Select Committee, the Chancellor, Philip Hammond said:</p><br/><br/><blockquote><br/>  <p class=""last-child"">Jo Cox dedicated so much of her life to helping people less fortunate than herself and the charity named in her honour is carrying on that excellent work. It is only right that we do what we can to support that work and I am pleased to confirm that every single penny of sales from this single will go towards the good causes the Jo Cox Foundation supports.</p><br/></blockquote><br/><br/><p>The government has previously waived the VAT on the X Factor winner’s Christmas single, Save the Children single, Band Aid Ebola single, 2011’s Military Wives Choir single, and the 2010 Haiti earthquake appeal single.</p><br/></div></p>",
