id,question,content,url
/government/news/celebrities-put-the-stop-into-stoptober,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Celebrities put the stop into Stoptober</h2><a class='inline' href='https://www.gov.uk/government/news/celebrities-put-the-stop-into-stoptober' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > Health improvement > Smoking</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/smoking'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>Stoptober, a new stop smoking campaign officially kicks off today with support from celebrities nationwide.</p><h4>Body</h4><p><div class=""govspeak""><p>Celebrity anti-smoking advocates, former England player Ian Wright, Apprentice contestant Kate Walsh and renowned make-up artist Gary Cockerill have pledged their support for the new campaign.</p><br/><br/><p>The fabulous three will be encouraging quitters to stay smokefree for 28 days, supporting them across their areas of expertise - Health, Wealth and Self.</p><br/><br/><p>Research shows those who stop smoking for 28 days are five times more likely to stay smokefree. Stoptober will lend a hand to help smokers achieve this goal.</p><br/><br/><p>Stoptober mentor and ex-footballer Ian Wright said:</p><br/><br/><blockquote><br/>  <p class=""last-child"">Smoking is detrimental to our health and, not just for the smoker but, for all of those around them too.</p><br/></blockquote><br/><br/><blockquote><br/>  <p class=""last-child"">This is a fantastic campaign, which will really help encourage quitters to work together and give up cigarettes for good. I will be supporting everyone by showing ways to improve health and fitness for people of all levels, and to make sure the cigarettes stay stubbed out.</p><br/></blockquote><br/><br/><p>Former Apprentice and financial expert Kate Walsh said:</p><br/><br/><blockquote><br/>  <p class=""last-child"">Everyone knows how expensive smoking is, and I will be supporting quitters by offering tips and advice on how to use the money they are saving by staying quit.</p><br/></blockquote><br/><br/><blockquote><br/>  <p class=""last-child"">Whether it’s saving for a special holiday or buying a new car, I can show the best ways of making the most of their new found cash.</p><br/></blockquote><br/><br/><p>Celebrity make up artist Gary Cockerill said:</p><br/><br/><blockquote><br/>  <p class=""last-child"">Not many people realise how damaging smoking is for skin, hair and teeth. It causes premature aging, yellowing of the teeth and brittle and smelly hair.</p><br/></blockquote><br/><br/><blockquote><br/>  <p class=""last-child"">I’ll be providing some top insider beauty tips and advice on how to improve your skin after you have quit and minimise the harmful effects smoking has had on your looks.</p><br/></blockquote><br/><br/><p>As well as inspiration and expert advice from Ian, Kate and Gary, all of those who want to stub out smoking for good will receive daily support and encouragement via:</p><br/><br/><ul><br/>  <li>A Stoptober app (available free via Smartphone)</li><br/>  <li>A Facebook page</li><br/>  <li>A Stoptober support pack</li><br/></ul><br/><br/><p>Not only are there financial benefits of quitting, individuals will also experience physical improvements including a better sense of smell, taste and more energy.</p><br/><br/><p>Longer term, those who stop smoking reduce their risk of heart disease and lung cancer as well as protecting those around them from secondhand smoke.</p><br/><br/><p>Smoking is the biggest cause of premature death in England and each year it accounts for over 100,000 deaths in the UK and one in two long-term smokers will die prematurely from a smoking disease.</p><br/><br/><p>For more information and to join the biggest stop smoking challenge of its kind, visit the <a rel=""external"" href=""http://mediacentre.dh.gov.uk/2012/10/01/stoptober/smokefree.nhs.uk/Stoptober"">Stoptober website</a>.</p><br/></div></p>",
/government/publications/department-of-health-gender-pay-gap-report-and-data-2017,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Department of Health: gender pay gap report and data 2017</h2><a class='inline' href='https://www.gov.uk/government/publications/department-of-health-gender-pay-gap-report-and-data-2017' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > Health protection > Health surveillance and reporting programmes</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/health-protection-services-health-surveillance-and-reporting-programmes'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>Data on the difference in employees’ average earnings from April 2016 to March 2017.</p><h4>Body</h4><p><div class=""govspeak""><p><a rel=""external"" href=""http://www.legislation.gov.uk/uksi/2017/353/contents/made"">Gender pay gap legislation</a> introduced in April 2017 requires all employers of 250 or more employees to publish their gender pay gap as of 31 March 2017.</p><br/><br/><p>The gender pay gap is the difference between the average earnings of men and women, expressed relative to men’s earnings.</p><br/></div></p>",
/government/news/reyrolle-rok-and-rokss-ring-main-units-alert,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Reyrolle ROK and ROKSS ring main units alert</h2><a class='inline' href='https://www.gov.uk/government/news/reyrolle-rok-and-rokss-ring-main-units-alert' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > National Health Service > Patient safety</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/patient-safety'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>An incident occurred to a Reyrolle ROKSS 11KV ring main unit of the type manufactured up to and including 1982.  Scottish Power issued a dangerous incident notice as well as a suspension of operation practice in November.</p><h4>Body</h4><p><div class=""govspeak""><p>An initial joint investigation between the manufacturer and Electricity North West failed to identify the root cause of the failure. This was mainly due to the damage sustained by the failed unit. Additional investigation centered on the mild steel bolts which were used incorrectly to connect the connector block to the fixed contact block and busbar. The bolts were suspected of being torqued up to the value for high tensile bolts causing them to shear whilst passing fault current.</p><br/><br/><p>Following this investigation it has proven impossible to replace faulty bolts on the Reyrolle ROKSS and RMU switchgear without causing further detrimental effects. This estates and facilities alert, <a rel=""external"" href=""http://www.dh.gov.uk/en/Publicationsandstatistics/Lettersandcirculars/Estatesalerts/DH_131796"">EFA/2011/005</a>, explains what action needs to be taken by operators and service and maintenance providers by 13 January 2012.</p><br/><br/><p><a rel=""external"" href=""http://www.dh.gov.uk/en/Publicationsandstatistics/Lettersandcirculars/Estatesalerts/index.htm#jumpTo3"">To see previous estate alerts </a></p><br/></div></p>",
/government/news/cold-weather-plan-alert-level-lowered,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Cold weather plan: alert level lowered</h2><a class='inline' href='https://www.gov.uk/government/news/cold-weather-plan-alert-level-lowered' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > National Health Service > Patient safety</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/patient-safety'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>The forecast from the Met Office has changed.

The Cold Weather Plan alert issued on 8 December, has therefore now reverted to Level 1 across…</p><h4>Body</h4><p><div class=""govspeak""><p>The forecast from the Met Office has changed.</p><br/><br/><p>The <a rel=""external"" href=""http://www.dh.gov.uk/health/2011/12/cold-weather-level-2-alert/"">Cold Weather Plan alert issued on 8 December</a>, has therefore now reverted to Level 1 across England. The levels are as defined in the Cold Weather Plan.</p><br/></div></p>",
/government/statistics/female-genital-mutilation-experimental-statistics-october-2014,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Female genital mutilation, experimental statistics: October 2014</h2><a class='inline' href='https://www.gov.uk/government/statistics/female-genital-mutilation-experimental-statistics-october-2014' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > National Health Service > Patient safety</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/patient-safety'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>Official statistics are produced impartially and free from any political influence.</p><h4>Body</h4><p><div class=""govspeak""><p>Official statistics are produced impartially and free from political influence.</p><br/></div></p>",
/government/news/cold-weather-plan-alert-lowered-to-level-1,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Cold weather plan: alert lowered to level 1</h2><a class='inline' href='https://www.gov.uk/government/news/cold-weather-plan-alert-lowered-to-level-1' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > National Health Service > Patient safety</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/patient-safety'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>Following a Level 3 alert issued on 13 January 2013, temperatures have now fallen across England and the Cold Weather Plan alert indicator has…</p><h4>Body</h4><p><div class=""govspeak""><p>Following a Level 3 alert issued on 13 January 2013, temperatures have now fallen across England and the Cold Weather Plan alert indicator has reverted to Level 1, which is the standard state of preparedness for cold weather during the November to March period of the year.</p><br/><br/><p>The <a rel=""external"" href=""http://www.metoffice.gov.uk/weather/uk/coldweatheralert/"">Met Office’s Cold Weather Alert page</a> provides further details.</p><br/></div></p>",
/government/publications/ordinary-residence-disputes-milton-keynes-v-scottish-ministers,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Ordinary residence disputes: Milton Keynes v Scottish Ministers</h2><a class='inline' href='https://www.gov.uk/government/publications/ordinary-residence-disputes-milton-keynes-v-scottish-ministers' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > National Health Service > Patient safety</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/patient-safety'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>Decision of cross-border disputes and court of session judgement on the matter of Milton Keynes v Scottish Ministers.</p><h4>Body</h4><p><div class=""govspeak""><p>This note follows the Court of Session judgement in the matter of Milton Keynes v Scottish Ministers.</p><br/><br/><p>The department is currently considering the implications of the judgement and will be issuing guidance.</p><br/></div></p>",
/government/news/don-t-look-straight-at-the-sun-on-6-june,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Don’t look straight at the sun on 6 June</h2><a class='inline' href='https://www.gov.uk/government/news/don-t-look-straight-at-the-sun-on-6-june' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > Health protection > Radiation protection</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/health-protection-radiation'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>Find a safe way to watch the Transit of Venus. People could permanently damage their eyesight and even risk blindness if they look directly …</p><h4>Body</h4><p><div class=""govspeak""><p>People could permanently damage their eyesight and even risk blindness if they look directly at Venus passing across the face of the Sun after sunrise on 6 June, the Chief Medical Officer has warned.</p><br/><br/><p>When the transit is visible - from sunrise until 5.50am on Wednesday 6 June in the UK- people should view it safely using one of the following methods:</p><br/><br/><ul><br/>  <li>on the television or live webcasts on the internet;</li><br/>  <li>using a small telescope to project the event onto a screen; or</li><br/>  <li>using specially designed solar filters (bearing appropriate CE mark)</li><br/></ul><br/><br/><p>Looking at the sun directly through a telescope, binoculars or camera is not safe, even just to line up a projection. Sunglasses, and photographic film are totally inadequate and should not be used to view the eclipse. It is also not safe to look through a telescope or binoculars wearing solar filters.</p><br/><br/><p>Chief Medical Officer Professor Dame Sally Davies said:</p><br/><br/><p>“None of us should look at the sun to watch Venus in transit. The risks to our sight from looking at the sun are very real and could lead to irreversible damage and even blindness.</p><br/><br/><p>“Children are particularly vulnerable as they may be tempted to take a peek.  We would urge parents to make sure their children watch it safely on TV, on a webcast, watching a projection or using CE-marked solar filters.”</p><br/><br/><p>Anita Lightstone, Programme Director UK Vision Strategy, from the Royal National Institute of Blind People, said:</p><br/><br/><p>“It is vital that people take the issue of eye safety seriously.  People who look directly at the sun risk permanent eye damage, even blindness.”</p><br/><br/><p><strong>Notes to Editors</strong></p><br/><br/><ol><br/>  <li>Webcasts for the safe viewing of the event are available at</li><br/></ol><br/><br/><p><a rel=""external"" href=""http://blogs.esa.int/venustransit/"">European Space Agency</a> (ESA) - from Svalbard</p><br/><br/><p><a rel=""external"" href=""http://sunearthday.nasa.gov/2012/transit/webcast.php"">NASA</a> - from Hawaii</p><br/><br/><ol><br/>  <li><br/>    <p>A link to further information about how to view the event safely can be found on the <a rel=""external"" href=""http://mediacentre.dh.gov.uk/2012/06/01/dont-look-straight-at-the-sun-on-6-june/www.ras.org.uk/transit2012"">Royal Astronomical Society website</a>.</p><br/>  </li><br/>  <li><br/>    <p>A transit of Venus is like a solar eclipse, but instead of the Moon being in-line between the Earth and the Sun it will be the planet Venus.  Venus looks much smaller from Earth so you would have to be specifically observing the Sun to see the small disc of Venus passing its disc.</p><br/>  </li><br/>  <li><br/>    <p>Depending on where you are in the UK the transit will be visible after sunrise and will have ended by5.50am.</p><br/>  </li><br/>  <li><br/>    <p>Solar radiation can permanently damage the eye and lead to blindness.</p><br/>  </li><br/>  <li><br/>    <p>For Department of Health media enquiries only contact 020 7210 5257.</p><br/>  </li><br/></ol><br/></div></p>",
/government/news/cold-weather-plan-reversion-to-level-1-alert--2,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>Cold weather plan: reversion to level 1 alert</h2><a class='inline' href='https://www.gov.uk/government/news/cold-weather-plan-reversion-to-level-1-alert--2' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > National Health Service > Patient safety</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/patient-safety'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>Further to the level alert 2 issued on 12 January, the levels across England have now reverted to Level 1

Guidance on Cold Weather Alert threshhold…</p><h4>Body</h4><p><div class=""govspeak""><p>Further to the level alert 2 issued on 12 January, the levels across England have now reverted to Level 1</p><br/><br/><p>Guidance on Cold Weather Alert threshhold values is available from the <a rel=""external"" href=""http://www.metoffice.gov.uk/weather/uk/coldweatheralert/"">Met Office website</a>.</p><br/></div></p>",
/government/news/national-patient-safety-agency-amendment-no-2-directions,Should this be retagged from its current taxon to this suggested one?,"<h2 class='inline'>National Patient Safety Agency (Amendment No.2) Directions</h2><a class='inline' href='https://www.gov.uk/government/news/national-patient-safety-agency-amendment-no-2-directions' target='_blank'>Link to page</a><h4>Move from: Health and social care</h4><h4>Move to: <p class='tab'>Health and social care > National Health Service > Patient safety</p></h4><a class='tab' target='_blank' href='https://www.gov.uk/health-and-social-care/patient-safety'>Other content tagged to it</a><h4>Currently tagged to</h4><p class='tab'>Health and social care</p><h4>Description</h4><p>Amendments to Direction 2 of the Principal Directions.</p><h4>Body</h4><p><div class=""govspeak""><p><a rel=""external"" href=""http://www.dh.gov.uk/en/Publicationsandstatistics/Legislation/DH_130138"">Amendments to Direction 2 of the Principal Directions</a> came into force on 1 September 2011.</p><br/></div></p>",
